Gender,Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Ethnicity_African American,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_East,Country_North,Country_South,Country_West,Hotel_Airport Hotels,Hotel_City Hotel,Hotel_Resort,Meal_BB,Meal_FB,Meal_HB,Deposit_No Deposit,Deposit_Non-Refundable,Deposit_Refundable,Channel_Agent,Channel_Direct,Channel_Online,Checkin_Year,Checkin_Month,Checkin_Weekday,Checkout_Year,Checkout_Month,Checkout_Weekday,Booking_Year,Booking_Month,Booking_Weekday,Stay_Duration
0,52,2,1,1,1,0,0,0,1,1,1,10,134.04498401300617,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,11,6,2015,11,1,2015,9,0,2
0,36,1,1,5,1,0,0,0,0,1,1,5,125.05265923844472,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,1,2015,10,5,2
1,47,2,0,1,1,0,1,0,1,1,1,0,128.29843292353544,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,10,4,1
1,41,2,0,3,2,1,0,0,1,1,1,20,207.9341119662861,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,11,6,2015,11,1,2015,10,6,2
0,47,3,1,2,1,0,0,0,1,1,1,10,153.79031298224112,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,11,6,1
1,67,3,1,2,1,0,0,0,1,1,1,5,149.1051338507183,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,11,6,2015,11,1,2015,7,3,2
1,60,2,1,2,1,0,1,1,1,1,0,30,224.4057314268968,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,11,6,2015,11,1,2015,10,6,2
0,67,2,2,2,3,0,0,0,0,1,1,5,186.8625461512193,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2015,11,6,2015,11,2,2015,9,1,3
1,24,2,1,1,2,0,1,1,1,1,1,0,117.01190177216937,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,11,6,2015,11,1,2015,9,0,2
1,33,2,0,1,1,1,0,0,1,1,1,15,164.8391027616832,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,9,6,1
1,25,2,1,2,2,1,0,0,1,1,1,20,187.71521689440152,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,11,6,2015,11,1,2015,10,5,2
1,52,1,3,4,2,0,0,0,1,1,1,5,110.20769914538282,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,2,2015,11,6,3
1,65,1,2,1,2,0,0,0,1,1,1,0,123.67086225138232,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,2,2015,9,1,3
0,70,1,2,2,1,0,0,0,0,1,0,5,117.20523779597951,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2015,11,6,2015,11,2,2015,9,1,3
0,33,2,1,4,1,2,0,0,1,1,1,0,103.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,0,2015,9,6,1
1,67,0,1,2,1,0,0,0,1,1,1,15,162.683524399672,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,11,6,1
0,59,2,2,2,2,0,1,1,1,1,1,10,176.4837446321667,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,6,2015,11,1,2015,9,0,2
0,51,2,1,2,1,1,0,0,1,1,1,0,110.61733530975008,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,6,2015,11,0,2015,9,6,1
1,19,2,2,1,1,0,0,0,1,1,1,0,122.18154417092966,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,9,6,1
1,42,3,1,1,2,0,1,1,1,1,1,20,162.86040000287042,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,11,6,2015,11,1,2015,10,3,2
1,70,3,3,2,1,0,1,1,1,1,1,10,166.15048952212587,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,3,2015,11,2,4
1,26,0,0,2,1,0,0,0,0,1,1,0,141.22186566543752,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,11,6,2015,11,3,2015,11,2,4
0,69,0,2,4,2,0,0,0,1,1,1,5,157.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,1,2015,10,5,2
0,30,2,1,2,1,1,0,0,1,1,1,5,103.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,11,6,2015,11,0,2015,10,2,1
1,53,3,1,1,1,0,1,0,1,1,1,5,117.36365448435546,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,2,2015,9,1,3
0,35,2,1,1,1,2,0,0,1,1,1,10,181.8175564043329,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,5,2015,11,1,2015,9,0,3
0,60,3,2,5,1,0,1,1,1,1,1,30,227.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,0,2015,9,6,1
0,19,3,2,1,1,0,1,0,1,1,1,25,221.8208151819845,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2015,10,1,2015,10,2,2015,9,5,1
1,30,2,1,2,2,1,0,0,1,1,0,15,184.78561773321147,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,10,4,1
0,34,2,0,1,3,1,0,0,1,1,1,5,113.59294285621648,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,6,2015,11,1,2015,10,5,2
0,62,3,2,2,1,0,0,0,0,1,0,5,159.60531096680438,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,5,2015,11,6,2015,11,6,1
1,33,2,0,3,1,0,0,0,0,1,1,10,152.0184776869093,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,0,2015,11,1,2015,11,1,1
1,37,3,3,3,2,0,0,0,1,1,1,0,122.06000896704936,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2015,11,0,2015,11,3,2015,10,3,3
0,51,3,0,1,2,0,0,0,1,1,1,5,121.81691050471532,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,11,3,2015,11,0,2015,11,1,4
0,38,0,2,1,2,0,0,0,0,1,0,5,150.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,2,2015,11,4,2015,10,5,2
0,52,2,0,1,2,0,0,0,1,1,1,0,144.2455124934759,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,11,0,2015,11,1,2015,6,5,1
0,25,2,3,2,1,0,0,0,1,1,1,0,123.1649196815432,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,3,2015,11,4,2015,11,1,1
0,65,3,3,2,3,0,0,0,1,1,1,0,122.17515859147728,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,0,2015,11,2,2015,11,3,2
0,39,2,2,2,2,0,0,0,0,1,1,5,104.11631183175923,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,11,2,2015,11,3,2015,11,3,1
0,38,3,0,1,3,1,1,1,0,1,1,10,103.75863413101273,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,4,2015,11,0,2015,10,2,3
1,59,2,0,5,2,0,0,0,1,1,0,0,188.96259416864012,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,11,6,2015,12,1,2015,11,3,2
0,45,2,0,3,1,2,1,0,1,1,1,10,155.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,11,6,2015,12,1,2015,9,6,2
0,48,2,1,1,1,0,1,0,1,1,1,20,213.08412600538003,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,11,6,2015,11,0,2015,11,4,1
1,66,2,1,1,2,0,1,0,0,1,0,20,232.3569135076978,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,11,6,2015,12,2,2015,10,1,3
1,23,2,1,1,2,1,0,0,1,1,1,10,145.28604341825252,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,11,0,2015,10,6,1
0,47,2,3,4,1,0,0,0,1,1,1,0,106.0586866163138,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,6,2015,11,0,2015,10,6,1
1,63,2,1,2,1,0,0,0,1,1,1,20,225.5154607798094,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,11,6,2015,11,0,2015,10,6,1
0,50,2,0,3,2,0,0,0,1,1,0,25,230.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,0,2015,10,6,1
0,28,1,1,1,1,0,0,0,1,1,1,0,108.4744615318379,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,6,2015,12,2,2015,10,1,3
1,64,3,3,2,2,0,0,0,0,1,0,30,236.86710482606543,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,6,2015,12,3,2015,11,0,4
0,33,3,2,5,2,1,0,0,0,1,1,25,212.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,0,2015,11,0,1
0,51,2,0,5,2,0,0,0,1,1,1,10,182.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,6,2015,11,0,2015,10,6,1
1,37,2,2,1,2,0,0,0,0,1,1,5,147.50705281873508,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,12,4,2015,12,6,2015,6,0,2
0,54,3,0,1,1,0,0,0,1,1,1,10,154.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,11,6,2015,12,1,2015,11,1,2
1,48,2,1,1,2,0,0,0,1,1,0,25,205.1770191159592,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,11,6,2015,12,1,2015,11,0,2
0,20,2,3,3,3,0,0,0,0,1,1,5,100.18040380405807,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,2,2015,11,4,2015,10,0,2
0,39,2,0,2,1,0,0,0,0,1,1,15,215.34388564434784,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,0,2015,11,1,2015,11,0,1
0,57,2,1,2,1,0,0,0,0,1,1,10,146.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,5,2015,11,0,2015,11,0,2
1,25,2,1,2,1,1,0,0,0,1,1,5,165.102557922109,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,11,6,2015,12,2,2015,11,1,3
0,49,2,1,4,3,0,0,0,0,1,1,5,126.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,10,3,2015,10,4,2015,8,0,1
0,70,1,2,3,2,0,0,0,1,1,1,5,104.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,5,2015,7,0,2015,1,4,2
1,69,3,2,1,2,1,0,0,1,1,1,20,198.22438591801856,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,4,2015,12,5,2015,10,4,1
0,65,2,1,2,1,0,1,1,1,1,0,5,115.93947886077072,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,11,3,2015,11,4,2015,8,0,1
1,56,3,2,2,2,0,0,0,1,1,0,10,132.99541513662552,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2015,11,0,2015,11,1,2015,10,3,1
0,57,0,2,5,2,0,1,0,1,1,0,10,139.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,5,2015,11,1,2015,8,3,3
0,42,2,0,2,2,0,0,0,1,1,0,20,193.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,7,2,2015,7,3,2015,3,3,1
1,67,2,3,3,2,0,0,0,1,1,1,5,107.00056075431615,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,12,4,2015,12,6,2015,10,0,2
1,40,1,0,1,1,0,0,0,1,1,1,15,168.6874774718029,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,9,1,2015,5,6,1
1,46,3,0,2,2,0,0,0,1,1,0,5,119.21656522001084,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2015,9,5,2015,9,6,2015,6,6,1
0,53,1,0,2,1,0,1,1,0,1,1,5,111.48494221902658,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1,2015,12,3,2015,11,4,2
0,39,3,0,4,1,1,0,0,1,1,0,5,143.5550268272541,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,6,2015,12,0,2015,8,1,1
0,52,2,2,3,1,0,0,0,0,1,1,10,152.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,10,0,2015,10,4,2015,7,1,4
1,29,2,3,1,2,0,0,0,1,1,1,10,138.04350484257515,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,1,2015,12,3,2015,8,4,2
1,53,2,2,3,1,0,1,0,1,1,1,25,230.60565596807828,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,12,2,2015,12,5,2015,9,0,3
0,58,2,0,2,1,0,0,0,1,1,1,20,182.4156965086392,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2015,12,3,2015,12,6,2015,11,6,3
1,55,2,0,2,1,0,0,0,0,1,0,15,211.94364187770577,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,3,2015,12,5,2015,11,5,2
0,38,2,2,2,3,0,0,0,0,1,0,5,140.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,12,3,2015,12,5,2015,11,5,2
0,46,1,1,2,2,0,0,0,0,1,1,0,102.4236627582262,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,12,3,2015,12,5,2015,11,5,2
1,67,2,0,1,2,0,1,0,1,1,1,0,116.74453081043704,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2015,12,3,2016,1,0,2015,9,0,4
0,39,1,0,4,1,0,1,1,0,1,1,15,235.41885584952985,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,12,4,2015,12,5,2015,11,2,1
1,62,2,2,2,2,0,0,0,0,1,1,20,241.5528937083536,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,11,4,2015,11,5,2015,10,3,1
1,51,3,2,2,1,0,0,0,1,1,1,10,170.8715742395858,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2015,11,4,2015,11,5,2015,10,6,1
0,45,2,2,2,3,0,1,0,0,1,1,25,209.1103757402771,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2015,12,5,2015,12,2,2015,10,6,4
0,49,1,1,2,2,0,1,0,1,1,1,5,118.7713518246373,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,3,2015,12,0,2015,10,1,4
1,32,1,0,1,1,0,0,0,1,1,1,0,123.86535761239422,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,12,3,2015,12,4,2015,10,1,1
1,50,1,1,2,2,0,1,0,1,1,1,0,145.86837178286137,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,12,3,2015,12,4,2015,8,1,1
1,53,1,2,2,2,0,0,0,1,1,0,10,187.1504278192353,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2015,12,3,2015,12,6,2015,11,4,3
1,64,2,2,1,1,0,0,0,1,1,1,15,181.55327889927725,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,8,0,2015,8,1,2015,4,6,1
1,51,1,2,3,1,0,0,0,0,1,1,0,101.9596120727794,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2015,11,2,2015,11,3,2015,9,1,1
0,65,3,2,5,2,0,0,0,0,1,0,10,147.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,10,0,2015,10,1,2015,8,4,1
0,60,3,3,3,1,0,1,0,0,1,1,0,154.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,9,3,2015,9,5,2015,7,2,2
0,40,2,1,2,3,0,0,0,0,1,0,10,165.4934137985236,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,12,6,2015,12,1,2015,11,6,2
0,48,3,2,2,2,1,1,1,1,1,0,10,109.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,11,0,2015,12,1,2015,9,4,1
1,70,3,3,3,1,0,0,0,1,1,1,0,140.9882825488809,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,10,3,2015,10,5,2015,9,3,2
0,43,3,3,3,2,0,0,0,0,1,1,5,131.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2015,10,0,2015,10,2,2015,8,5,2
1,66,3,0,4,2,0,1,0,1,1,1,5,131.13628443117685,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,11,3,2015,11,5,2015,10,6,2
1,37,1,1,2,1,0,0,0,1,1,1,15,189.63663064216252,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,1,2015,12,2,2015,11,1,1
1,19,1,1,2,3,0,0,0,0,1,0,5,184.0494788486052,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,12,1,2015,12,2,2015,11,1,1
0,54,2,0,4,2,0,0,0,1,1,1,20,243.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2015,11,3,2015,11,5,2015,10,6,2
0,65,3,0,1,1,0,1,0,1,1,0,0,169.99764844252047,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1,2015,12,5,2015,11,4,4
1,30,2,1,1,1,1,1,0,1,1,1,0,124.3616366971466,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,5,2015,12,0,2015,8,3,2
0,18,3,3,4,3,0,0,0,1,1,1,10,142.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,12,5,2015,12,6,2015,10,4,1
0,49,3,1,1,2,0,1,1,0,1,1,5,160.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2015,12,0,2015,12,1,2015,10,5,1
0,60,3,1,1,2,0,0,0,0,1,1,0,143.8190438288772,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2015,12,0,2015,12,2,2015,10,6,2
0,56,2,0,2,2,0,0,0,1,1,1,5,185.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,12,0,2015,12,1,2015,10,5,1
1,40,3,2,4,1,1,1,0,1,1,1,5,140.5438835923903,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,12,2,2015,12,3,2015,9,0,1
0,58,2,1,1,2,0,0,0,0,1,0,20,221.87769137806723,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,12,2,2015,12,3,2015,9,0,1
0,46,3,3,1,1,0,0,0,1,1,1,20,248.7937077052131,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2015,12,3,2015,12,6,2015,10,3,3
1,19,1,0,1,2,0,0,0,0,1,1,25,205.39031281833903,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,12,2,2015,12,5,2015,10,0,3
0,45,2,2,3,3,1,0,0,1,1,1,20,201.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,12,2,2015,12,3,2015,9,0,1
1,55,2,2,2,2,0,0,0,1,1,1,10,142.94957666058835,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2015,12,2,2015,12,5,2015,9,2,3
0,38,3,1,2,1,0,0,0,1,1,1,10,191.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,12,2,2015,12,5,2015,9,2,3
1,42,1,1,1,1,1,0,0,0,1,0,0,155.87133948339334,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,12,0,2015,12,4,2015,10,1,4
1,42,3,1,5,2,0,1,0,1,1,1,5,139.83973909259376,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,12,0,2015,12,2,2015,10,6,2
1,31,3,2,1,2,0,1,0,1,1,1,10,137.94538734570156,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,12,0,2015,12,4,2015,11,6,4
0,62,2,2,3,2,1,0,0,1,1,0,0,165.32664361255868,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,12,0,2015,12,1,2015,10,5,1
1,60,2,0,2,2,0,1,1,0,1,0,15,166.87246969668226,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2015,12,0,2015,12,4,2015,10,1,4
0,20,1,1,1,1,0,1,0,1,1,1,0,102.74713078223506,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2015,12,0,2015,12,1,2015,10,5,1
0,27,3,2,3,2,1,1,0,1,1,1,5,104.58815987591264,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2015,12,0,2015,12,3,2015,10,0,3
0,41,3,3,2,3,1,0,0,0,1,1,10,136.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,12,2,2015,12,3,2015,9,0,1
1,45,3,0,1,1,1,0,0,1,1,0,0,106.53470962334563,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,12,0,2015,12,3,2015,10,0,3
1,51,0,1,1,2,0,1,0,1,1,1,0,144.34487395805422,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2015,12,0,2015,12,1,2015,10,5,1
0,70,2,3,2,1,0,1,0,1,1,1,5,122.7725687021984,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,12,2,2015,12,4,2015,9,1,2
1,46,3,3,1,1,0,0,0,1,1,1,0,111.90611370835016,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2015,12,2,2015,12,4,2015,9,1,2
0,53,3,1,3,2,0,0,0,1,1,1,5,166.0680076252397,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,12,2,2015,12,4,2015,9,1,2
0,51,2,0,2,3,0,0,0,1,1,0,0,115.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2015,12,2,2015,12,4,2015,9,1,2
1,55,0,1,1,2,0,0,0,0,1,1,0,101.1554096731536,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,12,4,2015,12,0,2015,10,4,3
0,28,2,2,1,2,0,0,0,1,1,1,5,122.29622005562302,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,12,0,2015,12,2,2015,10,6,2
0,31,1,2,2,2,1,0,0,0,1,1,10,247.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2015,12,2,2015,12,5,2015,9,2,3
0,27,2,2,3,2,1,0,0,0,1,1,0,153.39954078937836,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2015,12,0,2015,12,1,2015,10,5,1
0,57,3,0,2,2,0,0,0,1,1,0,0,119.77839520451846,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2015,12,0,2015,12,1,2015,10,5,1
1,51,3,2,1,3,0,0,0,1,1,0,5,159.36431769032728,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,12,0,2015,12,2,2015,10,6,2
1,23,3,3,4,1,1,0,0,0,1,0,10,150.191927409624,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2015,12,0,2015,12,1,2015,10,5,1
1,53,3,0,1,3,0,0,0,1,1,1,5,142.40879647350718,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2015,12,2,2015,12,3,2015,9,0,1
1,22,3,2,1,2,2,0,0,1,1,0,5,107.90460359035262,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,12,1,2015,12,3,2015,10,0,2
1,20,3,1,2,3,0,0,0,1,1,1,5,111.86059276927524,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,12,1,2015,12,3,2015,10,0,2
1,22,2,0,1,2,1,1,0,1,1,1,10,154.80080232727164,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,11,1,2015,11,4,2015,11,2,3
0,26,2,3,1,2,2,0,0,1,1,0,10,167.51704048021486,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,11,1,2015,11,2,2015,11,6,1
0,68,1,1,3,1,1,0,0,0,1,1,5,101.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,11,3,2015,11,4,2015,6,2,1
1,19,3,0,2,1,1,0,0,1,1,1,20,171.45765838803152,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2015,11,3,2015,11,5,2015,6,3,2
0,64,2,1,3,2,0,0,0,1,1,1,10,151.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2015,11,3,2015,11,6,2015,6,4,3
0,52,1,1,3,1,0,0,0,0,1,1,10,171.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2015,11,3,2015,11,6,2015,6,4,3
